inventory_key,inventory_scope,recipe_id,title,category,source,source_url,source_license,content_origin,difficulty,servings,prep_time,cook_time,total_time,ingredient_count,step_count,beginner_review_status,actual_cooking_test_status,image_rights_status,publish_status,last_reviewed_at,reviewer,source_record_status,source_type_original,source_type_app_projection,attribution,current_public_exposure
local_runtime_catalog:beginner-recipe-006,local_runtime_catalog,beginner-recipe-006,토마토달걀볶음,계란요리,만개의레시피 참고 링크: 토마토 달걀볶음,https://www.10000recipe.com/recipe/6895279,"외부 글은 참고 링크로만 표시하고 원문, 사진, 썸네일은 사용하지 않음",original,1,2,,12,12,4,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,reference-link,original-general-principle,"메뉴 아이디어와 일반 조리 흐름만 참고, 집밥노트 자체 문장과 계량으로 초보자용 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-007,local_runtime_catalog,beginner-recipe-007,양배추달걀전,두부/저렴 재료,만개의레시피 참고 링크: 양배추 계란전,https://www.10000recipe.com/recipe/6889709,"외부 글은 참고 링크로만 표시하고 원문, 사진, 썸네일은 사용하지 않음",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,reference-link,original-general-principle,"메뉴 아이디어와 일반 조리 흐름만 참고, 집밥노트 자체 문장과 계량으로 초보자용 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-008,local_runtime_catalog,beginner-recipe-008,참치계란말이,참치캔/스팸/햄/어묵,만개의레시피 참고 링크: 참치 계란말이,https://www.10000recipe.com/recipe/5202322,"외부 글은 참고 링크로만 표시하고 원문, 사진, 썸네일은 사용하지 않음",original,2,1,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,reference-link,original-general-principle,"메뉴 아이디어와 일반 조리 흐름만 참고, 집밥노트 자체 문장과 계량으로 초보자용 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-009,local_runtime_catalog,beginner-recipe-009,달걀죽,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,1,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-010,local_runtime_catalog,beginner-recipe-010,치즈계란밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-011,local_runtime_catalog,beginner-recipe-011,버터간장계란밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,7,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-012,local_runtime_catalog,beginner-recipe-012,양파계란덮밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-013,local_runtime_catalog,beginner-recipe-013,김치볶음밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,7,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-014,local_runtime_catalog,beginner-recipe-014,참치김치볶음밥,참치캔/스팸/햄/어묵,YouTube 참고 링크: 참치김치볶음밥 만들기,https://www.youtube.com/watch?v=xqxHaCzlVzs,"외부 영상은 참고 링크로만 표시하고 원문, 자막, 이미지, 썸네일은 사용하지 않음",original,1,2,,12,12,7,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,reference-link,original-general-principle,"메뉴 아이디어와 일반 조리 흐름만 참고, 집밥노트 자체 문장과 계량으로 초보자용 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-015,local_runtime_catalog,beginner-recipe-015,참치마요덮밥,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-016,local_runtime_catalog,beginner-recipe-016,햄야채볶음밥,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-017,local_runtime_catalog,beginner-recipe-017,김치덮밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-018,local_runtime_catalog,beginner-recipe-018,김치계란밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-019,local_runtime_catalog,beginner-recipe-019,주먹밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-020,local_runtime_catalog,beginner-recipe-020,김치주먹밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-021,local_runtime_catalog,beginner-recipe-021,스팸마요덮밥,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-022,local_runtime_catalog,beginner-recipe-022,콩나물밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-023,local_runtime_catalog,beginner-recipe-023,간장버터밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-024,local_runtime_catalog,beginner-recipe-024,참치주먹밥,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-025,local_runtime_catalog,beginner-recipe-025,깻잎주먹밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-026,local_runtime_catalog,beginner-recipe-026,나물비빔밥,김치/밥 요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-027,local_runtime_catalog,beginner-recipe-027,두부부침,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-028,local_runtime_catalog,beginner-recipe-028,두부조림,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-029,local_runtime_catalog,beginner-recipe-029,연두부 간장비빔,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,3,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-030,local_runtime_catalog,beginner-recipe-030,순두부계란탕,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-031,local_runtime_catalog,beginner-recipe-031,콩나물국,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,15,15,4,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-032,local_runtime_catalog,beginner-recipe-032,콩나물무침,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,10,10,3,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-033,local_runtime_catalog,beginner-recipe-033,감자볶음,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,3,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-034,local_runtime_catalog,beginner-recipe-034,감자국,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,15,15,4,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-035,local_runtime_catalog,beginner-recipe-035,감자채전,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-036,local_runtime_catalog,beginner-recipe-036,양파두부볶음,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-037,local_runtime_catalog,beginner-recipe-037,감자채볶음,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-038,local_runtime_catalog,beginner-recipe-038,두부미역국,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-039,local_runtime_catalog,beginner-recipe-039,들기름두부구이,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,1,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-040,local_runtime_catalog,beginner-recipe-040,순두부간장비빔,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-041,local_runtime_catalog,beginner-recipe-041,브로콜리버터볶음,도시락/반찬,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-042,local_runtime_catalog,beginner-recipe-042,냉두부,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-043,local_runtime_catalog,beginner-recipe-043,오이무침,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,6,6,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-044,local_runtime_catalog,beginner-recipe-044,감자달걀샐러드,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,1,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-045,local_runtime_catalog,beginner-recipe-045,깻잎무침,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,6,6,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-046,local_runtime_catalog,beginner-recipe-046,깻잎두부무침,두부/저렴 재료,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,10,10,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-047,local_runtime_catalog,beginner-recipe-047,참치김치찌개,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-048,local_runtime_catalog,beginner-recipe-048,참치두부조림,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,1,,15,15,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-049,local_runtime_catalog,beginner-recipe-049,스팸김치볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-050,local_runtime_catalog,beginner-recipe-050,햄감자볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-051,local_runtime_catalog,beginner-recipe-051,어묵볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,12,12,7,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-052,local_runtime_catalog,beginner-recipe-052,어묵탕,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,2,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-053,local_runtime_catalog,beginner-recipe-053,어묵우동,면요리,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,1,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-054,local_runtime_catalog,beginner-recipe-054,소시지야채볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-055,local_runtime_catalog,beginner-recipe-055,참치샐러드,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,6,6,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-056,local_runtime_catalog,beginner-recipe-056,통조림옥수수햄볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-057,local_runtime_catalog,beginner-recipe-057,어묵달걀국,국/찌개,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,15,15,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-058,local_runtime_catalog,beginner-recipe-058,어묵간장볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-059,local_runtime_catalog,beginner-recipe-059,참치양배추덮밥,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,1,1,,10,10,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,"원문/이미지 미사용, 집밥노트 자체 재작성",client_fallback_eligible
local_runtime_catalog:beginner-recipe-060,local_runtime_catalog,beginner-recipe-060,햄계란전,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,5,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
local_runtime_catalog:beginner-recipe-061,local_runtime_catalog,beginner-recipe-061,깻잎어묵볶음,참치캔/스팸/햄/어묵,집밥노트 자체 작성,,"외부 레시피 원문, 사진, 썸네일, 자막을 사용하지 않고 일반 가정식 조리 원리로 작성",original,2,2,,12,12,6,4,code_flag_true_evidence_unverified,not_recorded,metadata_recorded_legal_review_unverified,blocked,,,embedded_metadata,original-general-principle,original-general-principle,집밥노트가 자체 문장으로 작성한 초보자용 조리 안내,client_fallback_eligible
